key,Author,Count
地名,上官仪,1
地名,张可久,1
地名,张籍,1
地名,陈师道,1
地名,鲍照,1
地名,王士祯,1
地名,杜甫,2
地名,黄庭坚,2
地名,岑参,1
地名,李密,1
地名,栖一,1
地名,曹雪芹,1
地名,李格非,1
地名,柳永,1
地名,袁枚,1
地名,张载,1
地名,关汉卿,1
地名,王绪,1
抒情,李白,11
抒情,范仲淹,2
抒情,毛泽东,9
抒情,王勃,1
抒情,欧阳修,1
抒情,辛弃疾,5
抒情,曹操,1
抒情,杜甫,2
抒情,秦观,1
抒情,李商隐,3
抒情,王昌龄,3
抒情,柳宗元,1
抒情,崔颢,1
抒情,刘禹锡,2
抒情,苏轼,5
抒情,柳永,3
抒情,纳兰性德,5
抒情,龚自珍,1
抒情,李煜,3
抒情,王安石,1
抒情,杜牧,4
抒情,陶渊明,1
抒情,韦应物,1
抒情,王维,4
抒情,王绩,1
抒情,孟浩然,2
抒情,白居易,2
抒情,岑参,1
抒情,西晋·李密,1
抒情,陆游,2
抒情,姜夔,1
抒情,元好问,1
抒情,崔护,1
抒情,赵师秀,1
抒情,韩愈,1
抒情,孟郊,1
抒情,高适,2
抒情,项羽,1
抒情,宋之问,1
抒情,归有光,1
抒情,诗经·国风·邶风,1
抒情,黄庭坚,1
抒情,袁宏道,1
抒情,李白(一说袁绹),1
抒情,元稹,1
抒情,曹雪芹,1
抒情,梅尧臣,1
抒情,温庭筠,1
抒情,程颢,1
爱国,范仲淹,1
爱国,岳飞,1
爱国,杜甫,6
爱国,苏轼,1
爱国,辛弃疾,9
爱国,文天祥,8
爱国,屈原,4
爱国,杜牧,3
爱国,陆游,14
爱国,李清照,3
爱国,诗经·国风·秦风,1
爱国,曹植,1
爱国,刘过,1
爱国,李贺,1
爱国,夏完淳,1
爱国,朱敦儒,1
爱国,佚名,2
爱国,高蟾,1
爱国,谭嗣同,1
爱国,鲁迅,1
爱国,林则徐,1
爱国,诗经·国风·邶风,1
爱国,徐锡麟,1
爱国,戴叔伦,1
爱国,李煜,1
爱国,秋瑾,4
爱国,龚自珍,1
爱国,戚继光,2
爱国,于谦,2
爱国,张元干,1
爱国,陈亮,2
爱国,花蕊夫人,1
爱国,张耒,1
爱国,李白,2
爱国,周恩来,1
爱国,令狐楚,1
爱国,张孝祥,2
爱国,刘克庄,1
爱国,丘逢甲,1
爱国,杨继盛,1
爱国,范成大,2
爱国,诗经·国风·鄘风,1
爱国,陈子昂,1
爱国,岑参,1
爱国,陈与义,1
爱国,赵鼎,1
爱国,左丘明,1
爱国,戴复古,1
爱国,刘辰翁,1
爱国,邓剡,1
离别,柳永,3
离别,王昌龄,1
离别,李白,5
离别,白居易,1
离别,王羲之,1
离别,佚名,3
离别,王维,1
离别,王国维,2
离别,苏轼,4
离别,杜牧,1
离别,欧阳修,3
离别,夏完淳,1
离别,李贺,1
离别,李清照,3
离别,江淹,1
离别,杜甫,2
离别,秦观,1
离别,晏几道,6
离别,乐婉,1
离别,苏武,1
离别,吕本中,1
离别,晏殊,2
离别,纳兰性德,3
离别,王之涣,1
离别,吴文英,2
离别,李益,1
离别,李商隐,3
离别,温庭筠,2
离别,王安石,2
离别,刘著,1
离别,韦庄,4
离别,孟浩然,2
离别,诗经·国风·邶风,2
离别,司空曙,1
离别,裴迪,1
离别,孟郊,1
离别,曹植,1
离别,牛希济,1
离别,薛涛,1
离别,陈子昂,1
离别,周邦彦,1
离别,范云,1
离别,周紫芝,1
离别,辛弃疾,3
离别,刘克庄,1
离别,刘禹锡,1
离别,贺双卿,1
离别,关汉卿,1
离别,游次公,1
离别,陆龟蒙,1
离别,沈约,1
离别,贺铸,2
离别,柳宗元,2
离别,刘过,1
离别,岑参,2
离别,陆游,1
离别,聂胜琼,1
离别,高观国,1
离别,韦应物,1
离别,骆宾王,1
送别,岑参,4
送别,王昌龄,6
送别,李白,9
送别,王维,7
送别,白居易,2
送别,苏轼,12
送别,王观,1
送别,辛弃疾,5
送别,高适,4
送别,刘长卿,8
送别,骆宾王,1
送别,周邦彦,1
送别,许浑,2
送别,王之涣,1
送别,林逋,2
送别,张元干,1
送别,佚名,2
送别,诗经·国风·邶风,1
送别,孟浩然,1
送别,李颀,2
送别,王勃,2
送别,贾岛,1
送别,韦庄,1
送别,温庭筠,1
送别,韦应物,1
送别,严维,1
送别,郑文宝,1
送别,杜荀鹤,1
送别,欧阳修,1
送别,庾信,1
送别,张九龄,1
送别,钱起,1
送别,杜甫,1
送别,卢纶,1
送别,雍陶,1
送别,杨万里,1
送别,陈子昂,1
送别,韩愈,2
送别,纳兰性德,1
送别,柳宗元,1
送别,晏殊,1
送别,孙洙,1
送别,高启,1
送别,李贺,1
送别,范成大,1
送别,杜牧,1
思乡,李白,6
思乡,范仲淹,1
思乡,崔颢,2
思乡,王湾,1
思乡,王维,2
思乡,纳兰性德,2
思乡,王安石,1
思乡,张九龄,2
思乡,杜甫,6
思乡,王之涣,1
思乡,苏轼,3
思乡,张继,1
思乡,诗经·小雅·鹿鸣之什,1
思乡,贺知章,1
思乡,岑参,2
思乡,张籍,1
思乡,韦庄,3
思乡,王建,1
思乡,周邦彦,1
思乡,佚名,3
思乡,宋之问,2
思乡,王勃,2
思乡,李煜,1
思乡,白居易,5
思乡,高适,1
思乡,孟浩然,1
思乡,刘禹锡,2
思乡,王禹偁,1
思乡,李觏,1
思乡,杜审言,1
思乡,谢朓,2
思乡,王粲,1
思乡,刘长卿,1
思乡,薛道衡,1
思乡,王翰,1
思乡,李商隐,2
思乡,陆游,1
思乡,戴叔伦,3
思乡,庾信,1
思乡,崔涂,2
思乡,李清照,4
思乡,卢纶,2
思乡,晏几道,1
思乡,武元衡,1
思乡,张可久,2
思乡,于谦,1
思乡,蒋捷,1
思乡,杜牧,2
思乡,王恭,1
思乡,李益,1
思乡,诗经·国风·卫风,1
思乡,刘辰翁,1
思乡,陈与义,1
思乡,袁凯,1
思乡,韦应物,1
思乡,范成大,1
思乡,江总,1
思乡,郑谷,1
思乡,钱起,1
思乡,欧阳修,1
思乡,孟云卿,1
思念,张若虚,1
思念,苏轼,3
思念,李煜,4
思念,李白,8
思念,李商隐,8
思念,李清照,4
思念,柳永,2
思念,李之仪,1
思念,范仲淹,1
思念,王维,3
思念,佚名,6
思念,晏殊,2
思念,唐寅,1
思念,司马相如,1
思念,杜甫,2
思念,温庭筠,2
思念,黄庭坚,1
思念,叶绍翁,1
思念,杜牧,1
思念,李白(存疑),1
思念,秦观,2
思念,李益,1
思念,曹丕,1
思念,屈原,1
思念,元稹,2
思念,纳兰性德,2
思念,黄景仁,1
思念,王昌龄,1
思念,白居易,3
思念,诗经·国风·周南,1
思念,贺知章,1
思念,曹植,1
思念,贺铸,1
思念,冯延巳,2
思念,范成大,1
思念,张泌,1
思念,李冠 / 李煜,1
思念,李璟,1
思念,晏几道,2
思念,苏武,1
思念,顾夐,1
思念,金昌绪,1
思念,诗经·国风·王风,1
思念,赵嘏,1
思念,戴叔伦,1
思念,鱼玄机,1
思念,沈佺期,1
思念,诗经·国风·豳风,1
思念,于谦,1
思念,舒亶,1
思念,刘著,1
思念,毛泽东,1
思念,司马光,1
思念,贾岛,1
思念,张衡,1
思念,柳宗元,1
思念,权德舆,1
思念,徐陵,1
思念,牛希济,1
思念,诗经·国风·召南,1
爱情,诗经·国风·周南,2
爱情,白居易,5
爱情,苏轼,1
爱情,诗经·国风·秦风,1
爱情,秦观,3
爱情,李商隐,10
爱情,陆游,1
爱情,柳永,1
爱情,元稹,2
爱情,曹植,1
爱情,纳兰性德,7
爱情,李之仪,1
爱情,诗经·国风·郑风,7
爱情,佚名,6
爱情,欧阳修(一说朱淑真),1
爱情,司马相如,1
爱情,卓文君(存疑),1
爱情,唐琬,1
爱情,诗经·国风·邶风,1
爱情,元好问,1
爱情,刘禹锡,2
爱情,温庭筠,1
爱情,徐再思,1
爱情,贺铸,1
爱情,晏几道,3
爱情,屈原,2
爱情,晏殊,4
爱情,黄景仁,1
爱情,李清照,1
爱情,崔郊,1
爱情,张先,3
爱情,曹雪芹,3
爱情,李益,1
爱情,张泌,1
爱情,乐婉,1
爱情,顾夐,1
爱情,鱼玄机,1
爱情,李白,1
爱情,李煜,1
爱情,钱起,1
爱情,卓文君,1
爱情,宋玉,2
爱情,韦庄,3
爱情,虞姬,1
爱情,孟郊,1
爱情,张衡,1
爱情,王实甫,1
爱情,朱彝尊,1
爱情,卢仝,1
爱情,诗经·国风·召南,1
爱情,朱淑真,1
爱情,辛弃疾,1
励志,岳飞,1
励志,王勃,1
励志,李白,5
励志,杜甫,4
励志,诸葛亮,1
励志,文天祥,2
励志,屈原,3
励志,刘禹锡,3
励志,汉乐府,1
励志,王之涣,1
励志,郑燮,1
励志,陆游,4
励志,卢钺,1
励志,李峤,1
励志,颜真卿,1
励志,宋濂,2
励志,杨炯,1
励志,朱熹,1
励志,杜秋娘,1
励志,李贺,1
励志,王维,1
励志,杜牧,1
励志,杜荀鹤,1
励志,袁枚,1
励志,鲁迅,2
励志,王贞白,1
励志,赵翼,1
励志,孟郊,1
励志,黄蘖禅师,1
励志,林则徐,1
励志,徐锡麟,1
励志,祝穆,1
励志,龚自珍,1
励志,戚继光,1
励志,《国语》,1
励志,白居易,1
励志,张华,1
励志,鲍照,1
励志,黄庭坚,1
励志,邓剡,1
励志,陈亮,1
励志,汪洙,1
励志,诗经·国风·唐风,1
励志,郑思肖,1
励志,韩非,1
励志,李绅,1
励志,黄遵宪,1
励志,佚名,1
励志,柳宗元,1
励志,岑参,1
励志,陶渊明,1
励志,成彦雄,1
励志,欧阳修,1
励志,《西京杂记》,1
哲理,李白,5
哲理,毛泽东,1
哲理,苏轼,7
哲理,杜甫,3
哲理,朱熹,4
哲理,晏殊,1
哲理,陶渊明,1
哲理,刘禹锡,1
哲理,孟子及其弟子,2
哲理,曹操,1
哲理,左丘明,1
哲理,汉乐府,1
哲理,王之涣,1
哲理,杨慎,1
哲理,司马光,1
哲理,战国策,1
哲理,王安石,2
哲理,韩愈,2
哲理,陆游,1
哲理,卢钺,1
哲理,礼记,1
哲理,孔子及其弟子,2
哲理,李商隐,1
哲理,孟子弟子录,1
哲理,孟子,4
哲理,列子,1
哲理,刘义庆,1
哲理,颜真卿,1
哲理,欧阳修,1
哲理,杨万里,1
哲理,纪昀,1
哲理,鲍照,1
哲理,钱福,1
哲理,罗隐,2
哲理,杜荀鹤,2
哲理,庄子,1
哲理,张九龄,1
哲理,刘安,1
哲理,惠能,1
哲理,朱敦儒,1
哲理,庄周,2
哲理,白居易,2
哲理,韩非,2
哲理,《大学》,1
哲理,屈原,1
哲理,赵翼,1
哲理,孟郊,1
哲理,蒲松龄,1
哲理,黄蘖禅师,1
哲理,苏麟,1
哲理,杨巨源,1
哲理,秦韬玉,1
哲理,无门慧开禅师,1
哲理,李贺,1
哲理,刘向,1
哲理,李世民,1
哲理,鱼玄机,1
哲理,李冶,1
哲理,老子,1
哲理,祝穆,1
哲理,邯郸淳,1
哲理,张谓,1
哲理,王应麟,1
哲理,程颢,1
哲理,佚名,3
哲理,曾巩,1
哲理,彭端淑,1
哲理,僧伽斯那,1
哲理,韩非子,1
哲理,贾谊,1
哲理,陈师道,1
闺怨,李清照,8
闺怨,纳兰性德,2
闺怨,冯延巳 / 欧阳修,1
闺怨,诗经·国风·卫风,2
闺怨,晏殊,3
闺怨,唐寅,1
闺怨,李白,3
闺怨,温庭筠,3
闺怨,王昌龄,2
闺怨,欧阳修,3
闺怨,杜甫,1
闺怨,诗经·国风·王风,2
闺怨,苏轼,3
闺怨,李璟,1
闺怨,佚名,3
闺怨,金昌绪,1
闺怨,张九龄,1
闺怨,戴叔伦,1
闺怨,沈佺期,1
闺怨,柳永,4
闺怨,晏几道,1
闺怨,冯延巳,3
闺怨,李益,1
闺怨,诗经·国风·邶风,3
闺怨,冯小青,1
闺怨,寇准,1
闺怨,诗经·国风·召南,1
闺怨,朱淑真,4
闺怨,曹植,1
闺怨,秦观,1
闺怨,白居易,2
闺怨,辛弃疾,1
闺怨,王实甫,1
闺怨,张若虚,1
闺怨,张仲素,2
闺怨,贺铸,2
闺怨,李煜,1
闺怨,皇甫冉,1
闺怨,薛道衡,1
闺怨,蔡伸,1
闺怨,夏完淳,1
闺怨,许棐,1
闺怨,沈如筠,1
闺怨,刘方平,1
闺怨,贾至,1
闺怨,施耐庵,1
闺怨,阎选,1
闺怨,韦庄,1
闺怨,李商隐,1
闺怨,杨果,1
闺怨,孙光宪,1
闺怨,陈允平,1
闺怨,张先,2
闺怨,牛峤,1
闺怨,顾敻,1
闺怨,徐再思,1
闺怨,赵令畴,1
闺怨,王元鼎,1
闺怨,乔吉,1
闺怨,徐灿,1
闺怨,张纮(唐),1
闺怨,王昭君,1
闺怨,尹鹗,1
悼亡,苏轼,3
悼亡,元稹,3
悼亡,纳兰性德,15
悼亡,屈原,1
悼亡,白居易,2
悼亡,陆游,2
悼亡,贺铸,2
悼亡,韩愈,1
悼亡,吴文英,8
悼亡,诗经·国风·邶风,1
悼亡,诗经·小雅·谷风之什,1
悼亡,崔珏,1
悼亡,李清照,1
悼亡,李忱,1
悼亡,诗经·国风·唐风,1
悼亡,杜甫,1
悼亡,潘岳,2
悼亡,向秀,1
悼亡,诗经·国风·秦风,1
悼亡,毛泽东,3
悼亡,赵孟頫,1
悼亡,戴复古,1
悼亡,梅尧臣,1
悼亡,李煜,2
悼亡,李商隐,2
悼亡,刘弇,1
悼亡,史达祖,1
悼亡,刘彻,1
悼亡,陈师道,1
悼亡,赵佶,1
悼亡,陈衡恪,1
悼亡,李元膺,1
悼亡,沈约,1
悼亡,江淹,1
写人,辛弃疾,2
写人,白居易,5
写人,屈原,5
写人,李商隐,2
写人,李白,6
写人,曹植,4
写人,杜甫,9
写人,陶渊明,3
写人,贾岛,1
写人,苏轼,6
写人,左丘明,4
写人,刘长卿,1
写人,林嗣环,1
写人,李清照,1
写人,佚名,3
写人,刘向 撰,1
写人,项羽,1
写人,晏殊,2
写人,杜牧,1
写人,乐府诗集,1
写人,陈寿,1
写人,白朴,1
写人,柳宗元,2
写人,司马迁,3
写人,诗经·国风·周南,1
写人,选自《战国策》,1
写人,汤显祖,1
写人,贯休,1
写人,唐寅,2
写人,周邦彦,1
写人,骆宾王,1
写人,王维,2
写人,李煜,1
写人,班固,1
写人,毛泽东,2
写人,墨子及弟子,1
写人,欧阳修,1
写人,徐凝,1
写人,刘义庆,1
写人,宋玉,2
写人,战国策,1
写人,张溥,1
写人,韩愈,1
写人,罗隐,1
写人,僧伽斯那,1
写人,诗经·国风·召南,1
写人,杜荀鹤,1
写人,罗贯中,1
写人,张祜,1
写人,范晔,1
写人,班婕妤,1
写人,曹雪芹,1
写人,诗经·大雅·生民之什,1
写人,温庭筠,1
老师,李商隐,1
老师,韩愈,1
老师,白居易,1
老师,郑燮,1
母亲,孟郊,1
母亲,黄景仁,1
母亲,刘向,1
母亲,蒋士铨,1
母亲,诗经·小雅·谷风之什,1
母亲,王建,1
母亲,诗经·国风·邶风,1
母亲,白居易,2
母亲,王冕,3
母亲,与恭,1
母亲,归有光,1
母亲,慈禧,1
母亲,周寿昌,1
母亲,夏完淳,1
母亲,陈去疾,1
母亲,王安石,1
母亲,倪瑞璿,1
母亲,鲍溶,1
母亲,李群玉,1
友情,李白,13
友情,王勃,1
友情,王维,6
友情,苏轼,7
友情,白居易,5
友情,王观,1
友情,黄庭坚,2
友情,欧阳修,4
友情,高适,4
友情,杜牧,1
友情,杜甫,6
友情,王昌龄,3
友情,陆凯,1
友情,韦应物,3
友情,李商隐,2
友情,孟浩然,4
友情,元稹,1
友情,岑参,1
友情,顾贞观,1
友情,张谓,1
友情,司空曙,1
友情,李颀,1
友情,贾岛,2
友情,陶渊明,1
友情,晏殊,1
友情,纳兰性德,1
友情,刘长卿,4
友情,韦庄,1
友情,崔珏,1
友情,姜夔,1
友情,温庭筠,1
友情,严维,1
友情,郑文宝,1
友情,张旭,1
友情,庾信,1
友情,卢纶,1
友情,杨万里,1
友情,诗经·小雅·鹿鸣之什,1
友情,刘义庆,1
友情,戴叔伦,1
友情,刘克庄,1
友情,虞集,1
友情,辛弃疾,2
友情,李益,1
友情,韩愈,1
友情,晁冲之,1
友情,文天祥 / 邓剡,1
友情,丘为,1
战争,杜甫,14
战争,乐府诗集,1
战争,辛弃疾,2
战争,左丘明,4
战争,王翰,1
战争,王昌龄,6
战争,李贺,1
战争,诗经·小雅·鹿鸣之什,2
战争,李白,12
战争,杨炯,2
战争,卢纶,2
战争,高适,2
战争,王维,2
战争,诗经·国风·邶风,1
战争,曹操,1
战争,陈陶,2
战争,诗经·国风·王风,1
战争,曹松,1
战争,李华,1
战争,佚名,3
战争,戚继光,2
战争,毛泽东,7
战争,李益,1
战争,陆游,3
战争,许浑,1
战争,朱厚熜,1
战争,戴复古,1
战争,鲁迅,1
战争,岑参,2
战争,李颀,1
战争,沈佺期,1
战争,诗经·小雅·鱼藻之什,1
战争,孟浩然,1
战争,张蠙,1
战争,张乔,2
战争,李陵,1
战争,李世民,2
战争,诗经·国风·秦风,1
战争,刘基,1
战争,马戴,1
战争,薛逢,1
战争,王粲,1
战争,杨广,1
战争,元好问,1
战争,宗泽,1
战争,诗经·国风·郑风,1
战争,钱珝,1
读书,陆游,10
读书,朱熹,7
读书,颜真卿,1
读书,苏轼,3
读书,王贞白,1
读书,孟郊,1
读书,于谦,1
读书,赵恒,1
读书,杜甫,3
读书,陶渊明,1
读书,陈师道,1
读书,王安石,1
读书,萧抡谓,1
读书,左思,1
读书,李贺,1
读书,柳宗元,1
读书,辛弃疾,2
读书,郑燮,1
读书,宋濂,1
读书,梁启超,1
读书,皮日休,1
读书,杜牧,1
读书,翁森,4
读书,谢灵运,1
读书,宋琬,1
读书,陆九渊,1
读书,周弼,1
读书,佚名,1
读书,王永彬,1
读书,鱼豢,1
读书,张耒,1
读书,孙枝蔚,1
读书,郭震,1
读书,苏辙,1
惜时,晏殊,2
惜时,汉乐府,1
惜时,苏轼,2
惜时,李商隐,1
惜时,颜真卿,1
惜时,朱熹,2
惜时,杜秋娘,1
惜时,陶渊明,1
惜时,钱福,1
惜时,李白,1
惜时,王贞白,1
惜时,佚名,1
惜时,杜荀鹤,1
惜时,谢朓,1
惜时,王建,1
惜时,文嘉,1
惜时,司空图,1
惜时,鲍照,1
惜时,李隆基,1
惜时,陆机,1
惜时,顾贞观,1
惜时,施岳,1
惜时,寇准,1
惜时,朱敦儒,1
婉约,李煜,3
婉约,李清照,5
婉约,辛弃疾,4
婉约,苏轼,8
婉约,冯延巳 / 欧阳修,1
婉约,欧阳修(一说朱淑真),1
婉约,蒋捷,1
婉约,温庭筠,3
婉约,秦观,5
婉约,贺铸,3
婉约,刘过,1
婉约,白居易,1
婉约,黄庭坚,1
婉约,晏殊,4
婉约,欧阳修,2
婉约,张先,5
婉约,冯延巳,4
婉约,纳兰性德,2
婉约,韦庄,2
婉约,李璟,2
婉约,范仲淹,1
婉约,周邦彦,4
婉约,柳永,3
婉约,严蕊,1
婉约,吕本中,2
婉约,顾夐,1
婉约,姜夔,3
婉约,王雱,1
婉约,吴文英,2
婉约,林逋,1
婉约,俞彦,1
婉约,刘著,1
婉约,司马光,1
婉约,刘禹锡,1
婉约,黄公绍,1
婉约,曹雪芹,1
婉约,朱淑真,1
婉约,皇甫松,1
婉约,李重元,1
婉约,武则天,1
婉约,晏几道,2
婉约,王禹偁,1
婉约,徐有贞,1
婉约,佚名,1
婉约,朱彝尊,1
婉约,宋祁,1
婉约,牛希济,1
婉约,周紫芝,1
婉约,徐昌图,1
婉约,梅尧臣,1
婉约,仲殊,1
婉约,钱惟演,1
豪放,苏轼,7
豪放,辛弃疾,12
豪放,王翰,1
豪放,李清照,1
豪放,陆游,6
豪放,秋瑾,2
豪放,李白(存疑),1
豪放,陈与义,1
豪放,纳兰性德,2
豪放,朱敦儒,3
豪放,贺铸,2
豪放,欧阳修,1
豪放,戴叔伦,1
豪放,王安石,1
豪放,张元干,3
豪放,陈亮,3
豪放,郑燮,1
豪放,张孝祥,4
豪放,刘克庄,4
豪放,晁补之,1
豪放,张昪,1
豪放,范成大,1
豪放,韦应物,1
豪放,佚名,2
豪放,吴文英,1
豪放,元好问,5
豪放,叶梦得,4
豪放,郭震,1
豪放,周邦彦,1
豪放,夏完淳,1
豪放,文天祥,1
豪放,陈子昂,1
豪放,陈维崧,1
豪放,顾太清,1
豪放,李白,2
豪放,龚自珍,1
豪放,萨都剌,1
豪放,陈克,1
豪放,杨广,1
豪放,陈人杰,1
豪放,苏舜钦,1
豪放,刘辰翁,1
豪放,文征明,1
豪放,周密,1
豪放,韩元吉,1
豪放,吴藻,1
豪放,谭嗣同,1
豪放,吴伟业,1
豪放,赵秉文,1
豪放,袁去华,1
豪放,王维,1
豪放,米芾,1
豪放,刘过,1
豪放,蔡松年,1
民谣,诗经·国风·卫风,1
民谣,佚名,13
民谣,诗经·国风·周南,1
民谣,诗经·国风·邶风,2
民谣,诗经·国风·郑风,6
民谣,诗经·国风·王风,2
民谣,诗经·国风·陈风,1
民谣,诗经·国风·召南,1
民谣,于鹄,1
民谣,诗经·国风·唐风,1
节日,杜牧,3
节日,毛泽东,2
节日,文征明,1
节日,林杰,1
节日,苏味道,1
节日,文天祥,2
节日,张祜,1
节日,李隆基,1
节日,崔液,1
节日,卢照邻,2
节日,王驾,1
节日,苏轼,8
节日,唐寅,1
节日,李白(存疑),1
节日,袁凯,1
节日,无可,1
节日,栖白,1
节日,李持正,1
节日,万楚,1
节日,贾岛,1
节日,朱敦儒,1
节日,白居易,6
节日,张继,1
节日,司空图,1
节日,范成大,3
节日,欧阳修,1
节日,杜甫,3
节日,王守仁,1
节日,阮阅,1
节日,纳兰性德,3
节日,吴文英,2
节日,李商隐,3
节日,成彦雄,1
节日,史达祖,1
节日,周邦彦,2
节日,柳永,4
节日,陈与义,1
节日,刘禹锡,1
节日,赵长卿,1
节日,钱时,1
节日,白朴,1
节日,陶渊明,1
节日,姜夔,1
节日,祖咏,1
节日,薛昂夫,1
节日,刘得仁,1
节日,盍西村,1
节日,顾炎武,1
节日,叶颙,1
节日,卢道悦(一说叶燮),1
节日,周密,1
节日,韦应物,1
节日,王禹偁,1
节日,来鹄,1
节日,于谦,1
节日,苏舜钦,1
节日,范仲淹,1
节日,马臻,1
节日,王镃,1
节日,鲁迅,1
节日,汤显祖,1
节日,曹雪芹,1
节日,张说,1
节日,李建勋,2
节日,朱淑真,1
节日,赵师侠,1
节日,王湾,1
节日,庞垲,1
节日,皇甫汸,1
春节,王安石,1
春节,文征明,1
春节,陆游,1
春节,高适,1
春节,文天祥,1
春节,孟浩然,2
春节,刘长卿,1
春节,于谦,1
春节,崔涂,1
春节,苏轼,3
春节,戴叔伦,1
春节,李世民,2
春节,陈师道,1
春节,王守仁,1
春节,刘禹锡,1
春节,袁凯,1
春节,吴文英,5
春节,史青,1
春节,毛滂,1
春节,秦观,1
春节,范成大,1
春节,戴复古,1
春节,辛弃疾,1
春节,纳兰性德,1
春节,戎昱,1
春节,韩疁,1
春节,张雨,1
春节,董必武,1
春节,赵彦昭,1
春节,李慈铭,1
春节,叶颙,1
春节,卢道悦(一说叶燮),1
春节,刘克庄,1
春节,欧阳詹,1
春节,崔元翰,1
元宵节,辛弃疾,1
元宵节,欧阳修(一说朱淑真),1
元宵节,李清照,1
元宵节,苏味道,1
元宵节,张祜,1
元宵节,崔液,1
元宵节,卢照邻,1
元宵节,苏轼,3
元宵节,李梦阳,1
元宵节,唐寅,1
元宵节,杨慎,1
元宵节,贺铸,1
元宵节,元好问,1
元宵节,毛滂,2
元宵节,周邦彦,2
元宵节,刘辰翁,3
元宵节,赵鼎,1
元宵节,符曾,1
元宵节,王守仁,1
元宵节,王磐,1
元宵节,蒋捷,1
元宵节,李持正,2
元宵节,刘克庄,1
元宵节,朱敦儒,1
元宵节,丘逢甲,1
元宵节,欧阳修,1
元宵节,周密,1
元宵节,李商隐,2
元宵节,汪元量,1
元宵节,史达祖,1
元宵节,佚名,1
元宵节,纳兰性德,2
元宵节,姜夔,1
元宵节,柳永,1
元宵节,盍西村,1
元宵节,吴文英,1
元宵节,曹雪芹,2
元宵节,朱淑真,1
元宵节,赵时春,1
元宵节,白居易,1
元宵节,张孝祥,1
寒食节,韩翃,1
寒食节,白居易,1
寒食节,李清照,2
寒食节,杜甫,2
寒食节,孟云卿,1
寒食节,佚名,1
寒食节,韩偓,2
寒食节,韦应物,1
寒食节,张先,1
寒食节,苏轼,2
寒食节,云表,1
寒食节,窦巩,1
寒食节,杨徽之,1
寒食节,赵鼎,2
寒食节,周邦彦,2
寒食节,宋之问,3
寒食节,沈佺期,1
寒食节,王安石,1
寒食节,纳兰性德,1
寒食节,杨万里,1
寒食节,虞集,1
寒食节,仲殊,1
寒食节,谢枋得,1
寒食节,吴文英,4
寒食节,韦庄,2
寒食节,成鹫,1
寒食节,卢挚,1
寒食节,王元鼎,1
寒食节,陈子龙,1
寒食节,范成大,1
寒食节,胡皓,1
寒食节,邵谒,1
寒食节,陈克,1
寒食节,周密,1
寒食节,王禹偁,1
寒食节,王建,1
寒食节,张镃,1
寒食节,郑刚中,2
寒食节,朱孟德,1
寒食节,温庭筠,1
寒食节,司马光,1
寒食节,洪升,1
寒食节,朱湾,1
清明节,杜牧,1
清明节,王禹偁,2
清明节,黄庭坚,1
清明节,孟浩然,1
清明节,白居易,1
清明节,高翥,1
清明节,万俟咏,1
清明节,吴惟信,1
清明节,乔吉,1
清明节,程颢,1
清明节,杜甫,1
清明节,欧阳修,1
清明节,韦庄,1
清明节,高启,2
清明节,吴文英,3
清明节,温庭筠,1
清明节,范成大,1
清明节,屈大均,1
清明节,张炎,1
清明节,顾太清,1
清明节,贾岛,1
清明节,张继,1
清明节,薛昭蕴,1
清明节,柳永,1
清明节,陈与义,1
清明节,杜安世,1
清明节,白朴,1
清明节,祖咏,1
清明节,郑燮,1
清明节,王磐,1
清明节,崔元翰,1
端午节,贝琼,1
端午节,殷尧藩,2
端午节,苏轼,5
端午节,李隆基,1
端午节,文天祥,1
端午节,张耒,1
端午节,文秀,1
端午节,赵蕃,1
端午节,欧阳修,1
端午节,陈与义,1
端午节,黄裳,1
端午节,陆游,1
端午节,舒頔,1
端午节,李之仪,1
端午节,顾太清,1
端午节,杜甫,1
端午节,刘克庄,1
端午节,黄庭坚,1
端午节,纳兰性德,1
端午节,边贡,1
端午节,汤显祖,1
端午节,吴文英,1
端午节,卢肇,1
端午节,权德舆,1
端午节,张建封,1
七夕节,秦观,1
七夕节,杜牧,1
七夕节,佚名,3
七夕节,李清照,1
七夕节,苏轼,1
七夕节,白居易,1
七夕节,刘辰翁,1
七夕节,卢挚,1
七夕节,李商隐,2
七夕节,李贺,1
七夕节,杨朴,1
七夕节,柳永,1
七夕节,范成大,1
七夕节,晏几道,2
七夕节,徐凝,1
七夕节,德容,2
七夕节,罗隐,1
七夕节,孟浩然,1
七夕节,吕渭老,1
七夕节,张埜,1
七夕节,陈师道,1
七夕节,吴文英,8
七夕节,顾太清,1
七夕节,严蕊,1
七夕节,赵以夫,1
七夕节,毛文锡,1
七夕节,顾贞观,1
七夕节,李嘉祐,1
七夕节,谢薖,1
七夕节,乔吉,1
七夕节,姚燮,1
七夕节,张耒,1
七夕节,沈佺期,1
七夕节,王建,1
七夕节,刘镇,1
七夕节,李峤,1
七夕节,柳恽,1
七夕节,任希古,1
中秋节,苏轼,5
中秋节,王建,1
中秋节,辛弃疾,6
中秋节,晏殊,1
中秋节,皮日休,1
中秋节,白居易,2
中秋节,李峤,1
中秋节,司空图,1
中秋节,苏辙,2
中秋节,徐有贞,1
中秋节,晁补之,1
中秋节,孟浩然,1
中秋节,张养浩,1
